customer_id,loan_id,recurrence_1,recurrence_2
61ziz7635365y6hix4igh5y2,loan_0371034,1,False
5y258966hh0gxhyx18h11606,loan_7356485,1,False
61z18377153531ygy3y23442,loan_7443138,1,False
5ziy50979y5hxgg6gz04gix0,loan_8588667,1,False
6195h54i00608zx2gghyg944,loan_5271634,1,False
619y41999zxz088yix5997z9,loan_4314339,1,False
61y7708y181449zgh37211g5,loan_5537077,1,False
6191443zz861080240higy93,loan_7188140,1,False
621xg26ygx3x028840770hyz,loan_3793055,1,False
61z109y3542yhx8y25560hgg,loan_8892058,1,False
619h5811g0281z1x3zg53i83,loan_7836170,1,False
61hygz27z7iyghh89zxyz7i2,loan_8145651,1,False
61yx209g10hy2394gi4z6010,loan_0923299,1,False
612g0z612h31hxi18hh09126,loan_9429430,1,False
618h334zh9zh6zgg2xh50050,loan_8257969,1,False
623x97yy6h57h8zg16417i70,loan_5968072,1,False
6168805i00gh54446g705187,loan_0058818,1,False
61z0833zxi2hi462y623ixy5,loan_7775136,1,False
6215y6095z2312334z6h8525,loan_2961239,1,False
61i38hz3iz8x8xz1i89042xi,loan_9285465,1,False
6190916z2z781y2hz0x40gh4,loan_9114150,1,False
619y6y42y3g360z89hx8hyi2,loan_4130453,1,False
61gx111y869631x600i503x8,loan_7936901,1,False
619h3h4i9998z2998x888g72,loan_4187836,1,False
61gxy2367782478x93i32h06,loan_8456963,1,False
618y05759ix79y747h42z06z,loan_7621218,1,False
61xg6g823585729y65597773,loan_4512544,1,False
61z2686y2h44xyh3749iy016,loan_9176339,1,False
61g7659722i6z2g03x4i9y52,loan_5355172,1,False
5g9i39822x3xy8yh19zz4y9y,loan_5449585,1,False
626357gxyx13gihg997z8xxh,loan_2300306,1,False
5gi20i69z7y2y3h772313gg2,loan_0297378,1,False
619ghzg2602025168h6x11y2,loan_7054001,1,False
5i61903y7080h60yg7yix49x,loan_6862747,1,False
5y7xh3z20172yi329x7573h5,loan_3648658,1,False
6201hz7146222gx02zz262h3,loan_3179700,1,False
619438059373536gxh25x230,loan_0018860,1,False
618zg43i77096h6392yyx381,loan_2641383,1,False
618g00778yh306xi84846299,loan_2979867,1,False
62688y9yhh068h3xh1398izz,loan_0201466,1,False
5zx15z3xz9h2340098g35y3x,loan_9453457,1,False
5h1gzix9z2450x8198zy5508,loan_6779507,1,False
61h48ggxy8x6y4x625xhy701,loan_6924106,1,False
6269g36658x68gy96637464z,loan_7654399,1,False
6254g4izy0y01x75xg56x58z,loan_6901736,1,False
5y7036y2yyy8i82070677i97,loan_7472177,1,False
6229ii43389h8202z4987664,loan_8347853,1,False
6167z431iixzy9xyy1x17716,loan_9372024,1,False
619ggy0hg628x53g37xx588g,loan_0313563,1,False
613gyh44z2yx52887z1471z1,loan_4701958,1,False
5iy9i1iy4030xi6iiy1hxy1i,loan_6225757,1,False
61zy0ihy59i95g0z680xgxg9,loan_2340185,1,False
61z3xz66zx5ii0hz7z530725,loan_5695982,1,False
601x0ig057535979953zz07x,loan_3411697,1,False
6189hx8y2877537744g28g11,loan_0733329,1,False
620zyz965g3hi12i89y5zhih,loan_5021397,1,False
623415x61g713h53hy16z123,loan_6187962,1,False
5y828y19h921hy18g7y18h7z,loan_4946034,1,False
61z9082z9hh190z261y8x17x,loan_6989226,1,False
61gi98228y291567z8i5yhyz,loan_2858457,1,False
6205iz2gx7635z04i19xi223,loan_5954095,1,False
61585i1gz0h4g7y9xy830414,loan_1110519,1,False
62531yi38546248614x3706z,loan_4879081,1,False
618y6467ig30yz521yy52g96,loan_3244552,1,False
62574y64834g6i49y855x6xg,loan_1484380,1,False
61z6xgx3003i0gy8x112gx77,loan_2949906,1,False
61894h66x5370x6z6g995z95,loan_4274629,1,False
61983557xz4920i790g120h5,loan_7080654,1,False
62478yg39i8g10573x8yg536,loan_0268112,1,False
619h9057065xg16i53zz129h,loan_4765070,1,False
61898y7h28g09x099498y02h,loan_2953718,1,False
61y3ix8ix94zy96h470hg56y,loan_2879405,1,False
620hzi8h32g8ghhg8h6271y0,loan_5169322,1,False
6021gy2hh51238y3z7gy7xxz,loan_6603292,1,False
620804107h4x1xy4441999x1,loan_5948048,1,False
61yi3y4yg592g9x253y243i7,loan_8438163,1,False
61gz788z63503h0zh4zx72y1,loan_6191870,1,False
618i0030h54584z85477zh16,loan_4937584,1,False
61948zyi15670i84702707zh,loan_3224006,1,False
61x10i19zy0583225i995zh5,loan_2646658,1,False
61708yix95372gg918103741,loan_9056648,1,False
5924h9x56h71523xx6388z93,loan_5569103,1,False
61gzxy14xxyy23x5z408iygx,loan_8701252,1,False
61x888i001i867y502z0z6ii,loan_0986394,1,False
618y23gyh551yz5g88y2h152,loan_5594250,1,False
61943h98g24207i8y00ii810,loan_9402534,1,False
61y242092xyyx1ix3h2424xi,loan_7148409,1,False
623y99x09i1x827z71573184,loan_9736069,1,False
6111yz6h85ygii10hyi5xhyx,loan_0775766,1,False
61g651y0g58886z8i49552g0,loan_0558201,1,False
61y0g3741642hhy7h92i70gi,loan_3635397,1,False
61z17y55674yg9z0i67xi9gg,loan_4806169,1,False
62410h354h1g0i813z44igxh,loan_8632984,1,False
62030274h878ihy48843h2g4,loan_5821548,1,False
618g1x3z8420yy551x69ih60,loan_6774631,1,False
61hhh08hgxg1318663911491,loan_7582223,1,False
61y573168049xz3905hg8666,loan_4403853,1,False
613x0865g3z387i34iz1i988,loan_1642775,1,False
618y5866iih3445z5y2z3553,loan_3310666,1,False
6236zy0x7653zgg74giy8z78,loan_8483928,1,False
62620x0y830i21xiiy341466,loan_6972052,1,False
618zi1zigh7y73iyhy6yg731,loan_2904931,1,False
619y1y0i306g9i4i4129x250,loan_0030944,1,False
62068gh4g3g77izyxyy03y59,loan_8454150,1,False
6164yx365x45x2985h4igiyh,loan_5997430,1,False
6114131z97ihxzx58162ii44,loan_1963876,1,False
624g5h10y92z67z6g6yyg7z4,loan_4864703,1,False
6196g70169xi4gx1z9z8x915,loan_5147237,1,False
61686zg49yg631x7125iyi9i,loan_0721107,1,False
619497y002i2h67ixi0z389g,loan_6630210,1,False
61989h687z3h9g2y1x9igxg6,loan_3726904,1,False
61y3944838y15259ih695260,loan_3301247,1,False
620ix902239992x3i557hi95,loan_5461208,1,False
6161xx02h79zh479xgi0h08g,loan_6496562,1,False
608g49367i3h580x7x2hz2y0,loan_7022523,1,False
6237z1i859h3645xz62g5360,loan_9689701,1,False
624y7i44x2zx4hy84y659i2h,loan_3341181,1,False
6216ggi79653gyhy2g8i60y2,loan_9818439,1,False
617367g7g6y863968hi22686,loan_8313667,1,False
618y8324874zx2713ig2z19z,loan_6557759,1,False
61gy93y00399024h94i2i900,loan_6959984,1,False
61x6gx4x6816319zyhz480h8,loan_0315829,1,False
6179g5zzx356076g551i58xi,loan_9757625,1,False
6254gg1hg7y8585y3y21zg88,loan_4969877,1,False
618y233x1z72ygi78h7zz8zh,loan_8045895,1,False
6189860h5357xgz0923447y1,loan_0575703,1,False
617371g3gyy10y7i41gg64y3,loan_8519238,1,False
61x89gh32676634186223068,loan_1927120,1,False
6164x14y2gz9408139zhzx31,loan_9309811,1,False
61h63473h0yi4062zx62x1y5,loan_3025969,1,False
61x247y5x1577i294628h752,loan_5316732,1,False
62086254giii3676g0173i68,loan_3202785,1,False
62001776yz832171x8015zg2,loan_6871560,1,False
616g2y8i40zg7606y2x27z4i,loan_6747211,1,False
625i4z5h5827h0x8z1h31g3h,loan_9352095,1,False
6162zh06zyx0hhh8xy8g5274,loan_7730243,1,False
5z9452h5hy84y9597g92z95x,loan_1145159,1,False
619x7i688xy2i807yh0z3xg3,loan_4254164,1,False
623ghz71xh79zh2gixzyh5i0,loan_5531865,1,False
625i1hyh11z9g8x85g14y291,loan_8810968,1,False
622i9xzx6h9x88z51940h719,loan_0145767,1,False
618g7779ixzg9h723xhxiy81,loan_5824612,1,False
61gyzi59x72yz9g1iz4xxh01,loan_5351492,1,False
61y3y1hh0h15x6gh0ghhx7h9,loan_4844047,1,False
5hh877946h44i6iy6591hy6h,loan_5213688,1,False
61z6i5ih64866974078g587g,loan_7547348,1,False
624i8y4i648964iizg52yxi1,loan_8113201,1,False
6157g74hx0727hh278g5i595,loan_5509260,1,False
61i742i7336h297z67370iiz,loan_7747420,1,False
5iz36y1hh4h5i2g8094292ih,loan_3757024,1,False
616gh2x6ghxgy0497g3g42y8,loan_5421671,1,False
616hy91587z1h504h3g002g7,loan_4660504,1,False
618ix0470y8z3i84x1gy1337,loan_8952980,1,False
618y3i9y0h9y64825123z4zh,loan_9139712,1,False
617z138i32gz7348hx6xgx88,loan_8871809,1,False
61730g7h05h907070y95x149,loan_1375365,1,False
6254z0z6h4gx60x3z2228735,loan_4607186,1,False
5931x4xy27h29z7xh5g54i0g,loan_7888233,1,False
61g2gxzyhhy3xzz9y89g7xgg,loan_5716249,1,False
61gz610i2756y717947yi540,loan_3247389,1,False
61h7x9621075y89y85z36953,loan_4046882,1,False
623x569y09530281iixh7023,loan_3710235,1,False
6261ix10x9g4238y1498815h,loan_6741308,1,False
6193h4h94ix3yggg06yh37g4,loan_3267221,1,False
62494giix8y48yy024hh6866,loan_4981168,1,False
61xi295h4giiyx6418g26yg1,loan_3340091,1,False
626h9998z68gz5120456i601,loan_8521907,1,False
61z6h4g43g928y00gyy2yigy,loan_9075634,1,False
6253436807g521x5122z144h,loan_0393926,1,False
61x0892g7537591x63ig6g3y,loan_0554437,1,False
6191yi643855639i2yhy2738,loan_9103916,1,False
6189g50x329g1z35zxi6573i,loan_9629613,1,False
61z8yhz9iiig1yy2z4y60h9i,loan_4214136,1,False
61y0x95z396194h42y145h53,loan_2971607,1,False
618h9zxxi8gz39hhy32844gx,loan_0838171,1,False
6267073z60z612341hz1z330,loan_5795349,1,False
616g23645h10hg9188zzx820,loan_4072588,1,False
61z05802366x13535gy46753,loan_3047842,1,False
5i17h2x7hx4159602792z403,loan_7619125,1,False
620gi368685h1332633733gi,loan_5405202,1,False
611zg693z61851z6xh2g64x1,loan_8233883,1,False
619gi372i9342262147850x5,loan_9134650,1,False
618hzg0zhh00h2743ihi67g8,loan_1325053,1,False
616124i1687133i7680g041i,loan_7634978,1,False
6199x0xzxxi1110iz0h4607z,loan_9349646,1,False
618ii4g5728z73659229xx3x,loan_6085254,1,False
624g772h99462h3i88700192,loan_1873704,1,False
61hx3h9277h178773hhz2928,loan_8320095,1,False
62140g9020y4y0g8i1000887,loan_2395578,1,False
62521h5yxg24h47y66368555,loan_6537109,1,False
618i259h3h3x74yyy2hz8zz3,loan_0815972,1,False
61x99336h768yx423zy11zy0,loan_9101693,1,False
61x79hh79159408zhyy21zy0,loan_3637454,1,False
62324zhii9x9g6x2g18zz8iy,loan_1186889,1,False
623i8yxyh59x86x15h8213hg,loan_9977543,1,False
62621hg8z56zi9g68yzy7x1g,loan_8221245,1,False
618z99xigzhx12z28y77477i,loan_0241310,1,False
6159xhy58zi518g0029i103x,loan_0918873,1,False
624x26yiyh086yi9y9yi0416,loan_4496633,1,False
5yh1g84x039i4iy057yih012,loan_6897826,1,False
61h9h01y1i1ixxg4247i341i,loan_1056186,1,False
619h0622g22z245229g10ih0,loan_5737005,1,False
616hg6z25y6y5i5i663xg584,loan_9486822,1,False
6238h77hyhyizyy3278y1974,loan_9340818,1,False
61z525g346i3z667x23g72hh,loan_5918173,1,False
61848hihzy6x822x1z1zx5y1,loan_7988320,1,False
626hhig44ix5839i96y3g965,loan_5783092,1,False
61ih8377ix7x2441196463gi,loan_8852473,1,False
62412675309435134hi3zxz1,loan_7295668,1,False
609i1x77yz505hy48376167x,loan_6470734,1,False
61y13z36i83h951x0gg9i7z9,loan_6039087,1,False
61g3hh2iigzi38y55ix6x5g2,loan_2609890,1,False
61gh089h084h50z493174i2i,loan_9994161,1,False
6170985h9416675h59046i8i,loan_3735779,1,False
60x01192gzg51g8ix70685zi,loan_0375232,1,False
61906g65y26g0zi0247778i1,loan_8037707,1,False
6207y80h6i33g1yghi1h57zy,loan_1346057,1,False
583360z27927ixyz7x01952x,loan_9895338,1,False
61x34i264084x82xg1hz8ix7,loan_0882296,1,False
6189y7768xx1g4154x0hhgg3,loan_7227528,1,False
6189yg69hh2hh7z30g390g23,loan_6425359,1,False
61i0922g7zhz6yhyh096745y,loan_2925227,1,False
61965218h65z460742hyy514,loan_4923112,1,False
61i7656311723g0z55x28iyh,loan_2441742,1,False
61z13yi59214i73i45h83740,loan_3049745,1,False
619zgx6x75860ig9h7919hz2,loan_6873076,1,False
61h122i01h4h8h078h06ih40,loan_2555405,1,False
6261i3x30i5x8z2yi36xihh4,loan_7794725,1,False
5g33xhi619h668z691y5i715,loan_0706199,1,False
623148yg39999hx32x376030,loan_0042830,1,False
621z8482z227h922gi534665,loan_0124335,1,False
618333514y7h3690h7y5ix78,loan_8940683,1,False
615yhy91x2zx803x4hzz519g,loan_1499233,1,False
61z1z4i4z6xz4h912396z2h0,loan_6619645,1,False
62329xg250y76xih6xy1g364,loan_0675447,1,False
623142hx1i447i8hx01z1zy2,loan_3850417,1,False
624x38y63zxz2553286ghh8h,loan_2844550,1,False
615z2z491965y902g6h26ix1,loan_9444515,1,False
624z812yhz0691xz71yyx968,loan_6982808,1,False
61x3541h6y4433yzh36xz717,loan_1042676,1,False
621104gi64057zi67hy90964,loan_8571468,1,False
61945x0hh17h1g12567757y8,loan_1720414,1,False
618z2y95806z5557940i7gx8,loan_7794281,1,False
6160gg95287h2hgx215z6z72,loan_5633350,1,False
62000y2ig41485y4775138i4,loan_2761972,1,False
61z55zyyhxh7684zxh67xz4z,loan_5750596,1,False
623627291i016335h9h1y2x0,loan_5999015,1,False
617811888579yz970g73zii9,loan_7739489,1,False
622yx4gz2224gi48480iz6g8,loan_9055980,1,False
6265609977h6662931yyhizi,loan_7762206,1,False
61g2x5i57618h73z9h027g87,loan_2633914,1,False
61z058iy09655760h40yhx71,loan_4592369,1,False
619zx925g7hh20x86h4zz790,loan_9339696,1,False
624347h88980y207i247xzg6,loan_7141343,1,False
618y9499ih0h6g5i90gx2257,loan_3620863,1,False
62264511642901145zy2i18y,loan_7998330,1,False
6191x308116888yi6yh96gg2,loan_2568627,1,False
6168790x1g91h928889yyy98,loan_2189309,1,False
5igzi37041082h95x0y26zz0,loan_2588218,1,False
624x69gh3h743i7h920z5xyx,loan_8428219,1,False
61z2yh8xi5i1zy0017630ig5,loan_1203001,1,False
61392z79i612gi385i5ix2gi,loan_4388764,1,False
625h7z94hix4xy603i1998hi,loan_7832272,1,False
618y55i4859658y1906g61h8,loan_9772710,1,False
59x52yzg1ih2917h0096h3y5,loan_0524735,1,False
618i4h5zy158zh266izyyh68,loan_9230017,1,False
5ii352i912hyx47hx3g3316x,loan_5545737,1,False
61898338i4hzhh6739y5xy9g,loan_3275791,1,False
61gh7ygigg7h094459388i2h,loan_5902083,1,False
61g9274yh9888yg24yi70904,loan_1533262,1,False
6198256h29xg2iy5546zy4ih,loan_2060766,1,False
61h397iz3x9h707z35390x8g,loan_8905794,1,False
5xg498i356646y03g91297zh,loan_1227721,1,False
619x4h4h7z8h28g609657220,loan_3503445,1,False
61g12xi7ixiggg7hzh6y4hhz,loan_8086756,1,False
61h4y15xhii3yziiz9i3i874,loan_1254099,1,False
6174yz127ghh8gy7315y093z,loan_6797602,1,False
618h9201g0450562xg7935y8,loan_8296497,1,False
61z53igzz3ygy0i9iyg39xh9,loan_1429551,1,False
6226g2i0h14xy48h4x5425i5,loan_6333509,1,False
618g73y27z0h5z08052z6233,loan_1299617,1,False
61z6y55h442i7h8yx3ghihx0,loan_7985405,1,False
61971yxh489xg57734259363,loan_9818757,1,False
621zzx1508g2i13gh6z95740,loan_4261339,1,False
619xi3y0ii1ih1hh9z411z22,loan_2094995,1,False
618y33x7528089756gzixxg4,loan_4214784,1,False
61i750gx260263ix2x1264zy,loan_2534069,1,False
61x3x0i82ih0z97zz13h5hg7,loan_1825070,1,False
603482y108x4g7hy5x0x801z,loan_4667310,1,False
618x9hy051303447604yx9h7,loan_6597009,1,False
621z46320h742ihx0i67i861,loan_0457797,1,False
6215948xx0964330ig0i10hz,loan_7268276,1,False
625g53073y5yhz107gz414x5,loan_0524334,1,False
618zi7ig92z562hxiigzy869,loan_0297920,1,False
61932h8g03h2y784823284i6,loan_9550180,1,False
6171i836h91972z9zx121y64,loan_6387853,1,False
62671xh8ggiiy419x01x6995,loan_1981285,1,False
618g54258h24h739g30925g8,loan_5891343,1,False
60477xh5g9x7ghhz2g57z741,loan_1800407,1,False
61630xx79x393z4898xz520i,loan_0247200,1,False
62645151x758z567gi73z650,loan_5213386,1,False
61i7457075x2x263gh3zixi4,loan_7491079,1,False
604146i9ih04x9177ihx1igi,loan_4582745,1,False
6194i490zy0597660x03z100,loan_1844677,1,False
617y4i16467120g22x170gg8,loan_8712285,1,False
618i36848h0yy10x228g53z9,loan_0265825,1,False
5gx5gg7639527877gi036y6y,loan_3445941,1,False
61z237685zi56988223x9z49,loan_0151147,1,False
619gz7g0i34467943z97y00h,loan_4348250,1,False
62084988y7g0z56y9h63163y,loan_1663534,1,False
5ii34602z6h317z9i8011094,loan_4931231,1,False
5x5xzhx1y7y949zhhz2802gx,loan_8704213,1,False
615z5x644i31zy7x8x567855,loan_0527556,1,False
61g27176869480zhz3g6iz41,loan_5447397,1,False
619xzgx814gzh04797276995,loan_3309953,1,False
61i89h3551ig47g3i5697y3y,loan_9058197,1,False
618h56zxx4ig7x8hzg0h2g58,loan_0326952,1,False
6239003h138g81i4z6z93175,loan_5020575,1,False
623z96y1ziyy54x7i6z4i4zh,loan_3251288,1,False
5x801z9h3x2x29i022yh4yi2,loan_3668877,1,False
6201x2zyg27g801123g85zg8,loan_7647731,1,False
61gh572hx1456ii02387ig07,loan_6892268,1,False
6269ix514552h851h738331x,loan_8551132,1,False
6222z3xgxx20xyxiz027hg14,loan_7867607,1,False
620h5i6y088i693521z45z93,loan_3606391,1,False
618hy0y6860660845992z68y,loan_4571121,1,False
6161y62y72z70345423xxzx3,loan_4196578,1,False
61y8i7y7g36zz7zyy6991053,loan_8403872,1,False
618hz44200x44y3g3zi2yizg,loan_7813825,1,False
621xz19xi2x99i315y205i94,loan_5092765,1,False
61iih76z9hgy42157x270hg1,loan_0295568,1,False
61x5y10iz85zzg0z4y2x27ig,loan_7490720,1,False
618yz479xh6gg9878i4iii6y,loan_4098829,1,False
62101i499264i8zgz23xi1g0,loan_7956733,1,False
6228xyh55hghz7898y757gg2,loan_8075461,1,False
60z07h101hx39997248xi88z,loan_4968491,1,False
61z2z09hxz7gz99hz10y9933,loan_1795895,1,False
618h831y086gzix6x75h91hx,loan_1649443,1,False
60y7g44x7206001ig088y718,loan_5335793,1,False
60918x9hxx414i3z6416x55h,loan_3895402,1,False
61906zzzg2z959773gy9igy1,loan_5821161,1,False
623i6476458hgz2hgzzz1g54,loan_4478432,1,False
620zi1x12h60ziyy71z572h1,loan_7590824,1,False
61i581g5y74i199gx8yxh705,loan_0890036,1,False
6266h8906h9z9611iz6x9h6h,loan_0624430,1,False
61giii7x1hg581042z567196,loan_4828655,1,False
61z44yz3ghzi102hzx5yii59,loan_6290465,1,False
617i2xzh65i4zz4i7gx16y1g,loan_8162641,1,False
60z6xh0042663i39281gy159,loan_1178767,1,False
61998x21hih9ih849687ggxg,loan_0232929,1,False
5h66z6112x56y493hx7z5h0x,loan_0670942,1,False
618zz6656h938gi682845797,loan_8794624,1,False
61904ggg1581yg3ig93zz924,loan_3684185,1,False
61z4x41132g73z2h0436yi39,loan_6248435,1,False
5g759hy27g4z2310g2i702ih,loan_4964083,1,False
619060ih367504hgg64h2912,loan_9515100,1,False
626hzyi066491hh5403z18xi,loan_7752530,1,False
6238y0ix00g7x0h2076yg5h0,loan_1234625,1,False
6188z3y1hi7iz9xh74i538yg,loan_1424529,1,False
6255g65134x6zhh83zh89g5x,loan_5084199,1,False
624g957592gz6z1yxi62x1z3,loan_3490658,1,False
61z66x5y34g7hg2h8h9xg0x2,loan_2465989,1,False
618h837590726566y9i21237,loan_3220342,1,False
61663634yxzyy746z26g562z,loan_2757471,1,False
626y42z9048g107i882657z4,loan_5002762,1,False
62059y258i18y16g84h1iix7,loan_1224172,1,False
623h7209704i57z7z8y4iyz1,loan_6554782,1,False
61xy967x5z37289518377h6z,loan_3541666,1,False
622415h315zx8423495i5x17,loan_2707063,1,False
625xhg19g8y8x3x8y84h9249,loan_0916378,1,False
62089i354i783g1i63i01x5x,loan_1352745,1,False
59482ihz22i707ii75758681,loan_9502091,1,False
620538253z2xx4hy64839yy2,loan_1695036,1,False
618h860y734850i2i671g761,loan_3036085,1,False
625y83z1818z7z9zg0g86iy3,loan_8002820,1,False
621yh556z05z682320y30i2h,loan_1786749,1,False
61z45h41737zxizx72i53g26,loan_0495258,1,False
5x3928839578g1zyi4z6x459,loan_0873980,1,False
625z20yx080hgg61i21i45y8,loan_6783076,1,False
618447xh1h01z28x90y6i923,loan_3653087,1,False
62366612y19hhi7x2yg4h286,loan_9963540,1,False
61x0g2090y48530y73hh73i2,loan_0646034,1,False
61z99826g7z274025052984g,loan_7945421,1,False
618h6889x9541x24461z03y5,loan_4022190,1,False
623z1161572y9gizz107hi07,loan_4214974,1,False
622811319g68yy391085492x,loan_5468439,1,False
6160h23h1hx3ygx414ig105x,loan_4006171,1,False
61xz0ig5535y07425iz2h5x4,loan_5399859,1,False
61945i0180z3gg154h6z4317,loan_3384692,1,False
6130i15614968igxiz69xg19,loan_3493559,1,False
623x8z42xh55z3694305208i,loan_7394431,1,False
6190yggz143gggg2ghyhz48i,loan_1673203,1,False
61iy0gz0h4061h83z8916h6x,loan_5014277,1,False
619487i4x67312i4y9ihx9hx,loan_7666102,1,False
6193170z61x9534g5yxg78x7,loan_0937650,1,False
61yi9yy11329hix046g06574,loan_7131072,1,False
61zxz4g9ig7ii7i8gy2y4286,loan_4268832,1,False
618ix40x3y46yg5853674624,loan_6118512,1,False
617i0i1i2199257186h441z2,loan_2581290,1,False
5y33961839754g6y5yi976g2,loan_1575075,1,False
6182xz7x97222y36418g110g,loan_5262982,1,False
6152g1y81417ihx420381924,loan_0256495,1,False
625834y2y0x8g95y371g3ihh,loan_9427873,1,False
614h265ihi32691h69x6z76h,loan_2691940,1,False
625y3591518y697289gzz026,loan_9229854,1,False
619ixy1349x7iy2y650y5zgh,loan_0079202,1,False
61gz322ygghgy5yh672hgx57,loan_0306770,1,False
5zyg6z1yhy18h11z19i45141,loan_2004150,1,False
62447yyg13gx0x93226g3h85,loan_5834635,1,False
61xx0yzx71134x5zz9600i02,loan_7840422,1,False
625y62h65ii14hy261873646,loan_9474225,1,False
624i8g07y80759yxy450x8h1,loan_7056152,1,False
62365zgxh0344zzh51365zh4,loan_1962709,1,False
61z09ghxxgg1y30zz84421xh,loan_8818830,1,False
61h25h8y9zii3x03935996zz,loan_1441832,1,False
6259g3z2x84iyiyhiz349g87,loan_2795312,1,False
6212g4y81g342h40y31iyzgi,loan_2498940,1,False
61gz68h94hh7223z29585435,loan_7091199,1,False
61706zh4844ig71342zx843z,loan_5452819,1,False
6191hz33g24i1yg4izgzgi35,loan_6275700,1,False
6208522g2yg9yi013xh728gx,loan_7469927,1,False
61z170477872i2925z9y1778,loan_6374933,1,False
619g7yz8860iiy791x14i342,loan_8383249,1,False
61h0xy8ii7543i18x8042gy5,loan_8079772,1,False
5zg5683108z85814922hyg99,loan_4407929,1,False
617hy3hihy34g809i125zz5y,loan_5745216,1,False
625104y6h29x31hy7h71zz9x,loan_6767313,1,False
619xy02i854iz49g7ii5i35y,loan_8864862,1,False
61643yy31630yg573y4gy4x9,loan_3974514,1,False
619xy31z26ih1x458yiy0g92,loan_5424601,1,False
5yi6z89x33y37h837y4yx67g,loan_9476659,1,False
6234y2y5005h56g8x9y02278,loan_9763475,1,False
624354642272g45898z2yy85,loan_6424573,1,False
61xi4782hy486ig7g64hhz4g,loan_8959940,1,False
61z6yhh1x4x9h581h5z55y67,loan_6950300,1,False
606i789982173z9525xy5x6h,loan_7222142,1,False
61yy16g701862g0496y18423,loan_5777151,1,False
61i1hyz8zy673229h750g0z8,loan_1085796,1,False
5hy0yg7x26zz394h43iy92y4,loan_8606166,1,False
61yz9x3g3x4y5y6723y1ygzy,loan_0607618,1,False
6203312965gy96i39i01g318,loan_6022048,1,False
616hg2g23299yi002i16g316,loan_1444052,1,False
61z5h4h3h4hg98z96976y861,loan_3192599,1,False
6211zz408zi9z5g1y69i78y8,loan_0569439,1,False
60x010g26448g67gx80hy499,loan_0408568,1,False
62012hzi160i2767865xx2zi,loan_5713936,1,False
6197420gy1x639g8g66313yy,loan_1852158,1,False
615h0y9izx2g330giz2h101z,loan_1394917,1,False
62072z5413iy247iy5yy26z4,loan_8462207,1,False
620zi094h9h4hg2y5x358hz8,loan_7412732,1,False
6205x4g6x490i72hx449x150,loan_0196026,1,False
61z9216623x04207gz7zii8g,loan_4953404,1,False
60y002652y8i73ix3hy483xx,loan_7169393,1,False
619h7395i95h56g69g41i6yy,loan_4292256,1,False
62098x0xx30hh6x68iii71h7,loan_3060991,1,False
621h1986h720386193g11ggg,loan_0893810,1,False
625yh1zx442673928i27gxyh,loan_4137660,1,False
5y37099xg731076zh22539i7,loan_4518536,1,False
61i569758zy4i47xi53h6297,loan_2645790,1,False
61808z314y67xg7g286i8g88,loan_2884782,1,False
5h2h0g17g43574185555iih7,loan_2992630,1,False
61z3h11i577zg72zyhii9z16,loan_0737035,1,False
618hy092y60g514h970z183h,loan_2314081,1,False
61x36h8162881h78i74g303g,loan_6430865,1,False
618xh792y1y9979yxi65h9zy,loan_7060116,1,False
61hhyiyg7iih5g828hi50h20,loan_1576051,1,False
61hy52hh1x4y0g389129ii8y,loan_6297081,1,False
61gy0618xi88532y89g22hz6,loan_8395621,1,False
593xx6410z9y29g07h857729,loan_9243176,1,False
61zz91x8h4x039gih68xg1hi,loan_1887219,1,False
618g65g2x958xx544h2g418h,loan_5569606,1,False
61940i130z8i5xxh4702988g,loan_5778008,1,False
618zg5537736i47208hy1h31,loan_2384007,1,False
619496z4y73giy8i5975iy1g,loan_8371440,1,False
61i20zgiizgi02210ix460i1,loan_9430384,1,False
618g8zy44zh25zigz847hhzi,loan_4804940,1,False
61x55150xy956h841g64455g,loan_3226236,1,False
61z6g803913gg4184403izgi,loan_0006222,1,False
62311x5xx7z479z4yhz0y7i7,loan_3725296,1,False
620h07y0g069z5y766ziz299,loan_1835602,1,False
612553g209yx2yi54555y262,loan_1984749,1,False
6218xygi6828x750y6655581,loan_8954605,1,False
6188y581676g9y7z79y72z91,loan_4121403,1,False
621401gxyy7i5g63xx4zhx1h,loan_6396867,1,False
6194933xy0hyg21y76x46xz0,loan_4712641,1,False
62492hx78g6397g199h36914,loan_9220308,1,False
625g6z7673zg2568y21y1400,loan_8243570,1,False
6157646z52892ggh8yhgy06g,loan_7571150,1,False
6193349gg8803gi1z4927151,loan_9809221,1,False
61z0h8g83756z1h2h1gg9950,loan_6072401,1,False
5x6zz2180g27xg05gzi84xzy,loan_6528289,1,False
6161xh9x1119x5xy5833170y,loan_1782079,1,False
5hi693i63hhiyzh65801z06i,loan_2466112,1,False
6194853y0hiy2494hhx85054,loan_7242242,1,False
6160957404z2374691y9z4h8,loan_1114710,1,False
61817349i707017h25y5z715,loan_1766452,1,False
6205920439yx55gi79h438i1,loan_4598319,1,False
61i1ix294i2g1594i18z8x10,loan_6979061,1,False
619zzg933ix497g0241h7y52,loan_0882150,1,False
61z44i25y742gxg1251928x2,loan_5584862,1,False
625g2ig1yz55z917z98z6611,loan_3463111,1,False
6199g9yyi0h6922778g0856z,loan_8466652,1,False
61z0286yg513194g4ig3i290,loan_4186754,1,False
61y4x2i9z418h421gxh1h285,loan_8409183,1,False
