customer_id,loan_id,loanamount,term,disbursed_date,paid_date,paid_any_loan_last,first_loan_3_or_more_terms,recurrence_1,recurrence_2,max_repaid_date,sum_capital_paid,max_installment_duedate
6230ig01ghgzhy2y1x19g1y9,loan_4747204,2408.27,6,2022-03-15,,0,0,1,False,2022-05-02,1204.5,2022-06-15
624z812yhz0691xz71yyx968,loan_6982808,2525.8,6,2022-04-04,,0,0,1,False,2022-05-02,842.42,2022-06-30
623x5y2h1h4ixi8856zg9gzz,loan_1290504,2408.27,6,2022-03-25,,0,0,1,False,2022-05-02,803,2022-06-30
625i6xy40x917h25z107104z,loan_8281376,2328.7803,6,2022-04-19,,0,0,1,False,2022-05-02,388.36,2022-07-15
61i495g8yi10z6z861h9g182,loan_9102278,821.25,8,2022-01-28,,0,0,1,False,2022-05-02,596.7093,2022-05-31
6254yhhzx9976gyx940h3hh6,loan_3081508,692.77,4,2022-04-11,,0,0,1,False,2022-05-02,173.74,2022-06-15
6260z646312g40x8332z877i,loan_4246912,1094.27,6,2022-04-20,,0,0,1,False,2022-05-02,292,2022-07-15
6219297399i9z1y292h83822,loan_2217033,1310.788,6,2022-03-03,,0,0,1,False,2022-05-02,876,2022-05-31
6226g2i0h14xy48h4x5425i5,loan_6333509,5839.27,6,2022-03-07,,0,0,1,False,2022-05-02,3893.09,2022-05-31
62278xg108x56hh96z28y42z,loan_6749125,524.286,4,2022-03-08,,0,0,1,False,2022-05-02,394.2,2022-05-16
620iy06g494iix91221z5z10,loan_9087877,1011.05,6,2022-02-18,,0,0,1,False,2022-05-02,843.15,2022-05-16
61yz736y302034xgyh4x5ygz,loan_7323604,7839.47,12,2021-12-27,,0,0,1,False,2022-05-02,4924.4413,2022-06-30
601g133y5xx8yy0g3yhixh32,loan_4889533,3064.54,6,2022-03-06,,0,0,1,False,2022-05-02,2044,2022-05-31
6220320127953y79yg18287h,loan_6426714,2186.569,6,2022-03-08,,0,0,1,False,2022-05-02,1095,2022-06-15
61hyih866h84g4148902h0zz,loan_2471230,1265.09,6,2022-03-20,,0,0,1,False,2022-05-02,632.91,2022-06-15
61674iy0xh548h86zg2x91h1,loan_5048776,1232.24,6,2022-02-13,,0,0,1,False,2022-05-02,1027.11,2022-05-16
5y0xy2iigh84y7x0izx359x6,loan_4571544,5309.1805,12,2021-11-10,,0,0,1,False,2022-05-02,4745.0365,2022-05-16
625065i8x4x3hiigzhh900hz,loan_4690617,474.5,4,2022-04-08,,0,0,1,False,2022-05-02,118.99,2022-06-15
61h1439h3ig1548gz69z7h5y,loan_5278387,3321.5,8,2022-01-02,2022-05-02,0,0,1,False,2022-05-02,3321.5,2022-05-02
61h736g5g60y31yyx92i2h70,loan_2855452,868.6781,8,2022-01-06,2022-05-02,0,0,1,False,2022-05-02,868.6781,2022-05-02
6256x874734x56804y43yzh6,loan_7320210,1021.27,8,2022-04-13,,0,0,1,False,2022-05-02,127.75,2022-08-15
61x1h0x8x4117hg122ih4i6i,loan_8362177,6496.27,8,2022-01-25,,0,0,1,False,2022-05-02,4921.003,2022-05-31
60591hz4g80y1y321060z8hh,loan_4788934,313.024,2,2022-03-29,2022-05-02,0,0,1,False,2022-05-02,313.024,2022-05-02
620xi7i4939843g8yy38230x,loan_1606147,7153.27,6,2022-02-17,,0,0,1,False,2022-05-02,5961.18,2022-05-16
6211h2127ii4y30zx4413475,loan_5181985,1182.6,6,2022-02-19,,0,0,1,False,2022-05-02,985.5,2022-05-16
624g957592gz6z1yxi62x1z3,loan_3490658,3428.81,6,2022-04-04,,0,0,1,False,2022-05-02,1143.18,2022-06-30
626028754g13yh5g6z80ig4z,loan_3071670,846.07,6,2022-04-20,,0,0,1,False,2022-05-02,141.62,2022-07-15
624izxh87436g7zzhh8i5133,loan_3133049,944.036,6,2022-04-07,,0,0,1,False,2022-05-02,315.36,2022-06-30
623z7zzhiy5i9g4h7g5x55zz,loan_0304360,1347.7625,6,2022-03-22,,0,0,1,False,2022-05-02,674.52,2022-06-15
625h9i8z4ixg9xx62hzyg172,loan_9640406,6204.2773,8,2022-04-18,,0,0,1,False,2022-05-02,718.2908,2022-08-15
5hh49ihzx7y3i7054042h412,loan_5406194,3400.34,6,2022-03-10,,0,0,1,False,2022-05-02,1700.17,2022-06-15
624g6g3z0xgh865i43106xh3,loan_6234491,2268.84,8,2022-04-04,,0,0,1,False,2022-05-02,532.4328,2022-08-01
620h99158y9y2i7g082976x4,loan_0852132,948.27,8,2022-02-16,,0,0,1,False,2022-05-02,711.75,2022-06-15
620557904z11yx0y840gz60i,loan_7274651,4642.216,6,2022-02-11,,0,0,1,False,2022-05-02,3869,2022-05-16
5zx15z3xz9h2340098g35y3x,loan_9453457,3501.0727,8,2022-03-04,,0,0,1,False,2022-05-02,1681.6426,2022-06-30
61z0181y3hz2y3i4gy5g6h17,loan_4169751,800.81,6,2021-11-25,2022-05-02,0,0,1,False,2022-05-02,800.81,2022-02-28
61473i29i1300z5469i43izy,loan_3847169,4867.1217,6,2022-02-21,,0,0,1,False,2022-05-02,3247.04,2022-05-31
62440i185x6167g827h0h5xy,loan_4965920,2773.27,6,2022-03-30,,0,0,1,False,2022-05-02,924.91,2022-06-30
62316850i8y796iyh1x6g2g8,loan_4219303,700.216,4,2022-03-15,,0,0,1,False,2022-05-02,525.6,2022-05-16
5x3739zh3z4xyhg544944x7h,loan_1095152,1350.5,6,2022-03-23,,0,0,1,False,2022-05-02,677.44,2022-06-15
620hzg787g124x7y583x174h,loan_4150900,2919.27,6,2022-02-16,,0,0,1,False,2022-05-02,2467.4,2022-05-16
623154zh72yh81z7hi694hyg,loan_3165379,2736.405,6,2022-03-15,,0,0,1,False,2022-05-02,1368.75,2022-06-15
62590zhy60hiy9662x926996,loan_7266885,1677.54,6,2022-04-16,,0,0,1,False,2022-05-02,279.59,2022-07-15
62400g991izx4g2y978gg182,loan_8359975,1527.087,6,2022-03-27,,0,0,1,False,2022-05-02,509.54,2022-06-30
61x6064x7g60y9g7z8142y50,loan_0763705,513.92,8,2022-01-17,2022-05-02,0,0,1,False,2022-05-02,513.92,2022-05-16
6207hzz086g4i2zxzi22z42x,loan_3137517,6423.27,6,2022-02-12,,0,0,1,False,2022-05-02,5354.55,2022-05-16
625y83z1818z7z9zg0g86iy3,loan_8002820,3978.5292,6,2022-04-17,,0,0,1,False,2022-05-02,663.57,2022-07-15
625hyh0y0y0hzgii4z32g537,loan_5035886,905.2,4,2022-04-18,,0,0,1,False,2022-05-02,226.3,2022-06-15
622yx4gz2224gi48480iz6g8,loan_9055980,346.1295,4,2022-03-12,,0,0,1,False,2022-05-02,260.61,2022-05-16
620g198803xy392h0y7ix884,loan_3098224,2167.224,6,2022-02-14,,0,0,1,False,2022-05-02,1810.4,2022-05-16
62600155yy4hx79i2yx2149x,loan_4985959,5839.27,1,2022-04-20,2022-05-02,0,0,1,False,2022-05-02,5839.27,2022-05-02
620h5i6y088i693521z45z93,loan_3606391,4379.27,6,2022-02-16,,0,0,1,False,2022-05-02,3650,2022-05-16
624z0ygi7g71g594043ix185,loan_8548977,824.17,8,2022-04-03,,0,0,1,False,2022-05-02,192.8587,2022-08-01
6262yy3ii8i7367gi8y335y1,loan_8441777,408.8,4,2022-04-22,,0,0,1,False,2022-05-02,102.2,2022-06-15
61iy383h1zy9xy06x56i1g01,loan_2448501,1031.198,8,2022-02-03,,0,0,1,False,2022-05-02,776.5594,2022-05-31
621h7zg9y5i9493943825766,loan_7502354,8540.27,6,2022-02-28,,0,0,1,False,2022-05-02,5694,2022-05-31
623h46657ihix6iy9x2ix997,loan_1327983,1240.27,8,2022-03-24,,0,0,1,False,2022-05-02,284.2474,2022-08-01
62324zhii9x9g6x2g18zz8iy,loan_1186889,851.18,6,2022-03-16,,0,0,1,False,2022-05-02,425.59,2022-06-15
62264511642901145zy2i18y,loan_7998330,4406.0975,6,2022-03-29,,0,0,1,False,2022-05-02,1468.76,2022-06-30
6261ix10x9g4238y1498815h,loan_6741308,2042.54,6,2022-04-21,,0,0,1,False,2022-05-02,340.91,2022-07-15
624i5hy6hh2i623i7592821i,loan_7170518,3430.27,8,2022-04-10,,0,0,1,False,2022-05-02,349.7576,2022-08-15
62029433976hh8574z329899,loan_5352549,3361.431,6,2022-02-08,,0,0,1,False,2022-05-02,2803.2,2022-05-16
62024hx5i38y1229359g0xz3,loan_1644444,1094.4525,8,2022-02-15,,0,0,1,False,2022-05-02,663.6649,2022-06-15
618xz4h21x61y47h0344iig1,loan_5700872,4649.6255,12,2021-11-16,,0,0,1,False,2022-05-02,4221.0571,2022-05-16
61y40yiz15y0919666ix9ig0,loan_5069760,5946.872,12,2021-12-23,,0,0,1,False,2022-05-02,4380,2022-06-15
626042z34zz5giy8370h1x79,loan_1884119,1094.27,6,2022-04-20,,0,0,1,False,2022-05-02,182.5,2022-07-15
6114131z97ihxzx58162ii44,loan_1963876,3648.54,8,2022-03-29,,0,0,1,False,2022-05-02,816.9868,2022-08-01
623z70170gi435494493g9zz,loan_1135967,2408.27,6,2022-03-22,,0,0,1,False,2022-05-02,1204.5,2022-06-15
6215948xx0964330ig0i10hz,loan_7268276,4598.27,8,2022-02-23,,0,0,1,False,2022-05-02,2119.5112,2022-06-30
62466253iz67h6x46y9267xx,loan_8744350,2147.7111,8,2022-03-31,,0,0,1,False,2022-05-02,489.0927,2022-08-01
61z7973h93010zz1g22xh6g8,loan_6622068,4293.13,12,2021-12-01,,0,0,1,False,2022-05-02,3498.671,2022-05-31
620448307712y1hi36h4xz12,loan_5451481,1464.672,6,2022-02-09,,0,0,1,False,2022-05-02,1222.75,2022-05-16
624h2161g43151yhz52ih9x9,loan_5570196,2825.6548,6,2022-04-06,,0,0,1,False,2022-05-02,943.16,2022-06-30
620xz47645590ix125513494,loan_2903979,3649.27,8,2022-02-17,,0,0,1,False,2022-05-02,2209.71,2022-06-15
61zy0ihy59i95g0z680xgxg9,loan_2340185,2984.97,12,2021-12-04,,0,0,1,False,2022-05-02,2445.7482,2022-05-31
6251x12zz48i4z5h26h23ih1,loan_9198802,1648.2597,6,2022-04-09,,0,0,1,False,2022-05-02,275.21,2022-07-15
60i701i91h14445z5xh221h1,loan_9869828,2603.91,8,2022-02-09,,0,0,1,False,2022-05-02,1534.9053,2022-06-15
6259g23y6g637290026h2gi8,loan_0238266,2919.27,6,2022-04-15,,0,0,1,False,2022-05-02,486.91,2022-07-15
620466247h4479h09y797h64,loan_0294214,501.51,4,2022-03-22,,0,0,1,False,2022-05-02,435.81,2022-05-16
623i79zz6y5h614z6g004563,loan_7722413,2100.94,6,2022-03-26,,0,0,1,False,2022-05-02,700.8,2022-06-30
581127h5yg37360255362038,loan_0668552,1351.96,6,2022-02-16,,0,0,1,False,2022-05-02,1127.85,2022-05-16
618g1x3z8420yy551x69ih60,loan_6774631,832.2,6,2022-04-03,,0,0,1,False,2022-05-02,277.4,2022-06-30
61xi1172yi5i36z763608298,loan_5029315,716.86,6,2022-01-24,,0,0,1,False,2022-05-02,548.96,2022-05-02
6220x1i770z2yh98z52h29g7,loan_7082768,3430.27,6,2022-03-31,,0,0,1,False,2022-05-02,1143.91,2022-06-30
619i7hg28645yy5g3y83g8ih,loan_9908103,4412.3755,12,2021-11-25,,0,0,1,False,2022-05-02,3552.0048,2022-05-31
623i9967gg06529y4588y78y,loan_5775848,4014.2627,8,2022-03-26,,0,0,1,False,2022-05-02,877.0147,2022-08-01
619h75i9y0yg268z96665g1i,loan_5832938,4652.4725,12,2021-11-23,,0,0,1,False,2022-05-02,3733.8186,2022-05-31
61i2x55069yg7989z12168x3,loan_8760118,1240.27,6,2022-01-27,2022-05-02,0,0,1,False,2022-05-02,1240.27,2022-05-02
625z147z3z18559z7ix769h7,loan_7435066,596.41,4,2022-04-15,,0,0,1,False,2022-05-02,149.65,2022-06-15
6223x7h630i1y6905x17i18x,loan_0684186,2260.08,6,2022-03-05,,0,0,1,False,2022-05-02,1506.72,2022-05-31
620z98gzi7100yx07ih5h23y,loan_2792628,5326.08,6,2022-02-28,,0,0,1,False,2022-05-02,3550.72,2022-05-31
5i57z295i75628h9xh181412,loan_0118401,9124.27,12,2021-12-11,,0,0,1,False,2022-05-02,6519.9074,2022-06-15
62136y162h48h1gi21hg025x,loan_2449192,984.9525,6,2022-02-21,,0,0,1,False,2022-05-02,657,2022-05-31
623x5gx3964i76153y0z8z97,loan_8481052,2197.5482,8,2022-03-25,,0,0,1,False,2022-05-02,476.0841,2022-08-01
621ih2ii61h89y5ggi530hy2,loan_6342916,1188.44,6,2022-03-03,,0,0,1,False,2022-05-02,792.05,2022-05-31
621051ghx21zz975xz0ixx01,loan_9805871,5474.27,6,2022-02-18,,0,0,1,False,2022-05-02,4562.5,2022-05-16
62329xg250y76xih6xy1g364,loan_0675447,1576.07,6,2022-04-03,,0,0,1,False,2022-05-02,525.6,2022-06-30
620y3zhg94742z87244i0h69,loan_8673487,4302.912,6,2022-02-15,,0,0,1,False,2022-05-02,3589.41,2022-05-16
61z3i371ghh57y73x806hi67,loan_5209961,1970.27,8,2022-02-10,,0,0,1,False,2022-05-02,1173.3582,2022-06-15
6255g65134x6zhh83zh89g5x,loan_5084199,787.67,4,2022-04-12,,0,0,1,False,2022-05-02,197.1,2022-06-15
618xh3766x0i14z303x859h4,loan_2876181,590.643,4,2022-04-09,,0,0,1,False,2022-05-02,148.19,2022-06-15
6244g0658ii845g4h47yh140,loan_8469108,1824.27,6,2022-03-30,,0,0,1,False,2022-05-02,608.82,2022-06-30
618x7x18yi73793h8h4y095x,loan_8901210,1998.2582,6,2022-03-03,,0,0,1,False,2022-05-02,1334.44,2022-05-31
62467xz9998581y34i486258,loan_4463026,1312.54,8,2022-04-01,,0,0,1,False,2022-05-02,328.5,2022-08-01
60y0yh915z35zg3h28ggg8gi,loan_5833291,3868.27,8,2022-03-16,,0,0,1,False,2022-05-02,1348.7991,2022-07-15
5gi20i69z7y2y3h772313gg2,loan_0297378,1590.67,6,2022-04-13,,0,0,1,False,2022-05-02,265.72,2022-07-15
61i8ih8757i09g38gih4x0yg,loan_9968772,1459.27,6,2022-02-01,2022-05-02,0,0,1,False,2022-05-02,1459.27,2022-05-02
625g6z7673zg2568y21y1400,loan_8243570,503.7,4,2022-04-16,,0,0,1,False,2022-05-02,126.29,2022-06-15
62572xy521843568zzhy1916,loan_3364096,6115.21,8,2022-04-22,,0,0,1,False,2022-05-02,750.6152,2022-08-15
620i1hy7x92g636y0z533y62,loan_9688904,831.47,6,2022-02-18,,0,0,1,False,2022-05-02,693.5,2022-05-16
624906iy8z37h492h8i39374,loan_3148426,1120.55,6,2022-04-03,,0,0,1,False,2022-05-02,373.76,2022-06-30
620izh1zy01hg4624z77gx8x,loan_1636287,4372.7,8,2022-02-18,,0,0,1,False,2022-05-02,2654.8275,2022-06-15
622156i861i5534h808i3085,loan_3232483,875.27,6,2022-03-03,,0,0,1,False,2022-05-02,584,2022-05-31
61x47g959y9izg464206h3y3,loan_3738090,1691.848,8,2022-01-16,,0,0,1,False,2022-05-02,1481.9,2022-05-16
61h841yy36z00i20x0x44z4x,loan_1931838,4233.27,12,2022-01-07,,0,0,1,False,2022-05-02,2751.4138,2022-06-30
6259z916149g83i7456i3hi3,loan_7843143,2205.3227,6,2022-04-15,,0,0,1,False,2022-05-02,382.52,2022-07-15
5g915258zyx6h6ig63h5i9iy,loan_4611459,948.27,6,2022-04-19,,0,0,1,False,2022-05-02,151.5626,2022-07-15
61y45332996825i7455hxy51,loan_6870200,2638.439,6,2022-02-11,,0,0,1,False,2022-05-02,2346.8916,2022-05-16
622415h315zx8423495i5x17,loan_2707063,596.41,4,2022-03-10,,0,0,1,False,2022-05-02,448.22,2022-05-16
6161h39yzgy2iixi263z9yh8,loan_7975798,3430.27,8,2022-04-06,,0,0,1,False,2022-05-02,816.9357,2022-08-01
625z1g2x661444g0z1hg817z,loan_1853526,2697.35,6,2022-04-16,,0,0,1,False,2022-05-02,449.68,2022-07-15
623gy21223yx1igx31yzy38g,loan_2714815,3744.17,8,2022-03-23,,0,0,1,False,2022-05-02,1351.6899,2022-07-15
6217z51g9g46xh873h03512y,loan_3605252,1268.01,6,2022-02-24,,0,0,1,False,2022-05-02,1058.5,2022-05-31
62058g51i5gzhz38x9zyzz90,loan_0396357,4598.27,6,2022-02-10,,0,0,1,False,2022-05-02,3832.5,2022-05-16
620004y1h33i435603436710,loan_5453859,1313.27,6,2022-02-16,,0,0,1,False,2022-05-02,1095,2022-05-16
621hz9gz14616g76xxy2h14x,loan_1599889,5846.57,6,2022-02-28,,0,0,1,False,2022-05-02,3898.2,2022-05-31
621h359217945iyhxi29i972,loan_3073241,4378.54,6,2022-02-28,,0,0,1,False,2022-05-02,2920,2022-05-31
622i91989157g6y9z79gh3y5,loan_1598568,3635.4,6,2022-03-29,,0,0,1,False,2022-05-02,1211.8,2022-06-30
61i258y3izx7i8539727g794,loan_3525348,1164.35,6,2022-03-23,,0,0,1,False,2022-05-02,582.54,2022-06-15
625x274g5675xgi028h038xg,loan_9441466,802.27,8,2022-04-21,,0,0,1,False,2022-05-02,100.74,2022-08-15
6236z69641gy3267z2i21iyz,loan_0764372,948.27,8,2022-03-26,,0,0,1,False,2022-05-02,237.25,2022-08-01
625h9h8x93y7y2hgz4i9h080,loan_1400969,1897.27,1,2022-04-18,2022-05-02,0,0,1,False,2022-05-02,1897.27,2022-05-02
624239h90265yih6i1y374g6,loan_1518027,4744.27,6,2022-03-28,,0,0,1,False,2022-05-02,1581.91,2022-06-30
61i45giy5g8z02xxiz739085,loan_5994260,2609.02,6,2022-01-28,2022-05-02,0,0,1,False,2022-05-02,2609.02,2022-05-02
61547889y2h9202h196x6gzg,loan_2852235,1311.81,8,2021-10-05,,0,0,1,False,2021-10-05,437.27,2022-01-31
60xi4305701y7xgyi3xx682x,loan_1871625,762.85,1,2021-10-05,2021-10-05,1,0,1,True,2021-10-05,762.85,2021-10-15
6160731i2x7h47xi757350gy,loan_7546153,1190.192,1,2021-10-08,2021-10-08,1,0,1,True,2021-10-08,1190.192,2021-11-01
615908582851z864ziigh96h,loan_4268129,3503.27,12,2021-10-02,,0,0,1,False,2021-10-08,305.5634,2022-03-31
6021gy2hh51238y3z7gy7xxz,loan_6603292,1014.6781,8,2021-10-05,,0,0,1,False,2021-10-14,127.02,2022-01-31
6165065187y17yy1h44ix448,loan_5478749,2055.68,1,2021-10-11,2021-10-14,0,0,1,False,2021-10-14,2055.68,2021-11-01
5iz36y1hh4h5i2g8094292ih,loan_3757024,2700.27,12,2021-10-05,,0,0,1,False,2021-10-15,259.2157,2022-03-31
616725g810gy2xh6787h3049,loan_8073865,1401.016,1,2021-10-17,2021-10-17,1,0,1,True,2021-10-17,1401.016,2021-11-01
615xg94y80zz527iy1810g2x,loan_6365940,1255.5708,8,2021-10-07,,0,0,1,False,2021-10-18,156.95,2022-01-31
616hz0g8zzhz7082183300ih,loan_0987565,568.743,1,2021-10-18,2021-10-19,0,0,1,False,2021-10-19,568.743,2021-11-01
616i2zg3144iii70476y20x5,loan_9227022,1135.1573,6,2021-10-19,2021-10-20,0,0,1,False,2021-10-20,1135.1573,2022-01-17
616g23645h10hg9188zzx820,loan_4072588,3906.96,1,2021-10-16,2021-10-22,0,0,1,False,2021-10-22,3906.96,2021-11-01
617339ggz1960250hg59yxz7,loan_9603573,1306.0576,1,2021-10-22,2021-10-22,1,0,1,True,2021-10-22,1306.0576,2021-11-01
61585x7xzi1424421265ixi1,loan_0387552,911.77,4,2021-10-02,,0,0,1,False,2021-10-23,228.49,2021-11-30
6168x9462x07h54i980i925i,loan_2337088,3138.27,12,2021-10-14,,0,0,1,False,2021-10-25,250.1564,2022-04-18
61686gx2045g483h23g77y87,loan_1998324,4625.864,1,2021-10-15,2021-10-28,0,0,1,False,2021-10-28,4625.864,2021-11-01
616g97i0i55hy32g30y989h3,loan_8954783,3036.216,1,2021-10-17,2021-10-28,0,0,1,False,2021-10-28,3036.216,2021-11-01
616g1hx25i3hy8z8757i4hg7,loan_6182819,1582.64,1,2021-10-16,2021-10-28,0,0,1,False,2021-10-28,1582.64,2021-11-01
6163211891184gz62z0442yg,loan_0745305,500.78,2,2021-10-10,2021-10-29,0,0,1,False,2021-10-29,500.78,2021-11-16
6170gg2h03z90z0yg5x81z73,loan_8343404,1401.016,1,2021-10-20,2021-10-31,0,0,1,False,2021-10-31,1401.016,2021-11-01
615yhy91x2zx803x4hzz519g,loan_1499233,1747.62,4,2021-10-05,,0,0,1,False,2021-10-31,874.54,2021-11-30
61729h742i5i979423iy318y,loan_2204821,3576.27,12,2021-10-22,,0,0,1,False,2021-11-01,289.8976,2022-04-18
5z1xiy4x3i20276i27h3487y,loan_1695811,1423.5,6,2021-10-08,,0,0,1,False,2021-11-01,200.4361,2022-01-17
6168805i00gh54446g705187,loan_0058818,1284.216,6,2021-10-14,2021-11-10,0,0,1,False,2021-11-02,1284.216,2022-01-17
616878hg4711z32x4g79541h,loan_3244358,5616.036,8,2021-10-25,2021-11-09,0,0,1,False,2021-11-02,5616.036,2022-02-28
61741i16z62738i6yy09h532,loan_1703692,1659.509,8,2021-10-23,,0,0,1,False,2021-11-02,208.05,2022-02-15
61686zz64z56321z2290h947,loan_6914308,639.261,4,2021-10-14,2021-11-02,0,0,1,False,2021-11-02,638.75,2021-12-15
61833743hg47z970h0h035xx,loan_7482110,4856.69,12,2021-11-03,,0,0,1,False,2021-11-03,496.4,2022-05-02
6189hg56g9y9x2488794x96y,loan_9942916,1280.7193,1,2021-11-08,2021-11-08,1,0,1,True,2021-11-08,1280.7193,2021-11-30
61630xx79x393z4898xz520i,loan_0247200,1168,2,2021-10-10,2021-11-08,0,0,1,False,2021-11-08,1168,2021-11-16
6170572ghy4965zx92z65299,loan_4269813,3153.016,8,2021-10-20,2021-11-16,0,0,1,False,2021-11-08,3153.016,2022-02-15
61636h0171h3h82iyz6z0225,loan_8420243,4729.232,8,2021-10-11,2021-11-08,0,0,1,False,2021-11-08,4729.232,2022-02-15
6168i9zyx81y9z273hzy0686,loan_3393129,1093.54,8,2021-10-14,2021-11-09,0,0,1,False,2021-11-09,1093.54,2022-02-15
618928z72yi454g8xyyh13z3,loan_7027412,3653.1755,4,2021-11-08,2021-11-09,0,0,1,False,2021-11-09,3653.1755,2022-01-17
6189yhh7813441yx08i6i924,loan_3253125,4838.951,4,2021-11-10,2021-11-18,0,0,1,False,2021-11-10,4838.951,2022-01-17
618g5i2yh3363h1h8449zgzg,loan_1416657,2068.82,1,2021-11-10,2021-11-10,1,0,1,True,2021-11-10,2068.82,2021-11-30
618z907h6gxiygz4i44y593i,loan_5662314,1000.246,1,2021-11-09,2021-11-10,0,0,1,False,2021-11-10,1000.246,2021-11-30
61773x537yih5xh6yzy7xxyh,loan_5486123,4519.138,6,2021-11-08,2021-11-19,0,0,1,False,2021-11-10,4519.138,2022-02-15
6104z08516298y7i66351y3g,loan_0851112,805.1535,8,2021-10-13,2021-11-10,0,0,1,False,2021-11-10,805.1535,2022-02-15
612x85390x5727h371yi8052,loan_2316639,3653.1755,4,2021-11-09,2021-11-24,0,0,1,False,2021-11-10,3653.1755,2022-01-17
616z118894zx46ziih4g5063,loan_5205627,5080.216,8,2021-10-15,2021-11-10,0,0,1,False,2021-11-10,5080.216,2022-02-15
5x773gxxxyy74x07h4i10x7i,loan_6172851,1040.25,4,2021-10-02,2021-11-10,0,0,1,False,2021-11-10,1040.25,2021-11-30
618g395izy428119iz62z3y0,loan_7885352,711.75,1,2021-11-09,2021-11-10,0,0,1,False,2021-11-10,711.75,2021-11-30
618gh6h460gyh6yg9h39983z,loan_4961901,3358.0365,8,2021-11-10,2021-11-11,0,0,1,False,2021-11-11,3358.0365,2022-03-15
618y445hhi34y4484g753971,loan_6052478,1342.4554,1,2021-11-10,2021-11-11,0,0,1,False,2021-11-11,1342.4554,2021-11-30
618h7zi7g8665gi1zx06yy71,loan_5830897,683.28,1,2021-11-11,2021-11-11,1,0,1,True,2021-11-11,683.28,2021-11-30
6189hx8y2877537744g28g11,loan_0733329,1444.7065,1,2021-11-08,2021-11-12,0,0,1,False,2021-11-12,1444.7065,2021-11-30
6189yx1g55z984z8x4yh6216,loan_9258615,4270.0255,6,2021-11-10,2021-11-12,0,0,1,False,2021-11-12,4266.85,2022-02-15
618xyihx25yig80z7753hx85,loan_5436878,747.3375,1,2021-11-12,2021-11-12,1,0,1,True,2021-11-12,747.3375,2021-11-30
618z957761h98y0xz57ggz88,loan_8468191,1608.3652,1,2021-11-09,2021-11-12,0,0,1,False,2021-11-12,1608.3652,2021-11-30
616gy74585x63ix521g3zi5y,loan_0727472,856.29,2,2021-10-17,2021-11-12,0,0,1,False,2021-11-12,856.29,2021-11-16
618x034zh4h378z04hi15h78,loan_9441672,2319.8305,1,2021-11-12,2021-11-12,1,0,1,True,2021-11-12,2319.8305,2021-11-30
624x1437gxxzi1i91z0yg1g7,loan_9398914,2764.437,4,2022-04-27,,0,0,2,False,,0,2022-06-30
625y62h65ii14hy261873646,loan_7220227,5431.2,6,2022-04-30,,0,0,2,False,,0,2022-08-01
61yhiy44z08i275x51x70809,loan_5130128,8029.27,6,2022-01-04,,1,0,2,True,,0,2022-03-31
6196zh12x9yix41x664gzi29,loan_7565890,2189.27,8,2021-12-21,,0,0,2,False,,0,2022-04-18
624h2161g43151yhz52ih9x9,loan_3260479,1712.1055,6,2022-04-23,,0,0,2,False,,0,2022-08-01
615x15x30z4hhh8ygghz3641,loan_5135306,932.94,6,2022-04-19,,1,1,2,True,,0,2022-07-15
623i6476458hgz2hgzzz1g54,loan_3320057,1516.21,8,2022-04-26,,0,0,2,False,,0,2022-08-31
61z642gig8xizg2456031509,loan_7114958,1523.1888,8,2021-12-20,,0,0,2,False,,0,2022-04-18
609g25gx096390901z123959,loan_2895764,8759.27,8,2022-01-14,,0,0,2,False,,0,2022-05-16
6266x19zi9g158zz8ix65186,loan_4318318,762.777,4,2022-04-26,,0,0,2,False,,0,2022-06-30
622576hhy1g12h9645170667,loan_7881057,561.37,4,2022-04-27,,0,1,2,True,,0,2022-06-30
5zhgy38579g464490yi7y12x,loan_7444177,1313.27,6,2022-03-03,,0,0,2,False,,0,2022-05-31
618204546x80g86y9x106yz4,loan_3154229,653.35,4,2021-11-26,,0,0,2,False,,0,2022-01-31
617zzx7165h09i40z6yh0518,loan_1607562,571.59,4,2022-04-27,,0,1,2,True,,0,2022-06-30
5x773gxxxyy74x07h4i10x7i,loan_7858756,3941.343,8,2021-11-11,,1,1,2,True,,0,2022-03-15
61986g3191i7yggxg1x784h6,loan_1363376,3648.4305,8,2021-11-23,,0,0,2,False,,0,2022-03-31
6193xgg5868y2914xxz26208,loan_2340682,1047.696,6,2022-04-28,,1,1,2,True,,0,2022-08-01
618g186y38h63g7g019714i1,loan_4923242,2070.28,6,2022-04-29,,1,1,2,True,,0,2022-08-01
62440i185x6167g827h0h5xy,loan_9800491,6350.27,6,2022-04-26,,0,0,2,False,,0,2022-08-01
61ig058xi2207227x2izy2g8,loan_9091618,722.7,6,2022-04-27,,0,0,2,False,,0,2022-08-01
6194126x0688y32xyhi96g1x,loan_5521609,9438.17,8,2022-04-29,,1,1,2,True,,0,2022-08-31
62336g86469i80z215274979,loan_0676448,4371.97,6,2022-04-17,,0,0,2,False,,358.1453,2022-07-15
61i0922g7zhz6yhyh096745y,loan_9679483,8102.9927,6,2022-02-15,,1,0,2,True,,0,2022-05-16
61hi0zy5872xzxyz5x1ih92i,loan_9399503,1094.27,8,2022-04-08,,0,1,2,True,,0,2022-08-15
61h740086z085i1g3h112g0i,loan_5015507,4526,6,2022-04-27,,1,0,2,True,,0,2022-08-01
6158h1i07379h7h7892z18z6,loan_9822448,426.32,4,2021-12-23,,0,0,2,False,,0,2022-02-15
