customer_id,loan_id,application_date,term,disbursed_date,loanamount,paid_date,is_disbursed
6160g0284x3g5h702zi75h02,loan_0153030,08/10/21 22:05,12,08/10/21,5328.27,29/04/22,TRUE
61iy0gz0h4061h83z8916h6x,loan_5014277,03/02/22 11:50,6,03/02/22,3537.8574,02/05/22,TRUE
618333514y7h3690h7y5ix78,loan_8940683,03/11/21 19:11,4,03/11/21,393.47,03/01/22,TRUE
61gghzi8gx0287xh9i578zh1,loan_0912334,16/12/21 18:42,12,16/12/21,1240.27,NA,TRUE
618y7h9h6534xg14h3hz4160,loan_6506884,29/11/21 15:34,8,29/11/21,3404.5375,30/03/22,TRUE
6237i2xxx68489gg28h15z0i,loan_2309894,29/03/22 18:42,4,29/03/22,4671.27,NA,TRUE
624yg2h58xy3xi7yy16i37zz,loan_3885585,05/04/22 16:21,4,05/04/22,700.3328,NA,TRUE
6160h23h1hx3ygx414ig105x,loan_4006171,08/10/21 18:59,8,08/10/21,2546.3349,15/02/22,TRUE
619h81h1z7zix38h5x137zxy,loan_5369417,07/04/22 21:05,6,07/04/22,881.7305,NA,TRUE
61z08zxzzyg38921h78h39g3,loan_9619372,26/11/21 1:50,1,26/11/21,1745.6855,14/12/21,TRUE
61i9x7hxy7039y0ig2izxh48,loan_3534317,01/02/22 20:09,4,01/02/22,411.355,25/03/22,TRUE
61945x4693gh89211z467y17,loan_2250036,19/11/21 21:34,NA,NA,3650,NA,FALSE
61743799yyyzxy6955985g83,loan_3868584,24/01/22 11:32,NA,NA,10947.81,NA,FALSE
5h1yxz2h69x6723y815yi293,loan_3807365,29/11/21 14:46,NA,NA,6305.74,NA,FALSE
6191yi643855639i2yhy2738,loan_9103916,14/11/21 21:09,1,14/11/21,1489.4555,20/11/21,TRUE
614004y4y3z39xx1yi162iy9,loan_5306788,16/02/22 19:43,6,16/02/22,2130.432,NA,TRUE
618y7759x8h964ix2h2gi3z6,loan_2678045,10/11/21 21:07,NA,NA,5217.31,NA,FALSE
614h04x4440y1306i13gy28h,loan_9009374,01/01/22 18:05,NA,NA,2189.27,NA,FALSE
60hiyxiyzz1y6643i0g41i9i,loan_1676114,16/11/21 20:55,NA,NA,1824.27,NA,FALSE
616iiy8x29556x25yxhg03g1,loan_3081869,24/11/21 22:04,NA,NA,1511.976,NA,FALSE
618z051gi0697hh7194z7i3i,loan_8703364,23/03/22 0:44,NA,NA,4342.8795,NA,FALSE
625378hz684g2y7zh1695686,loan_3464461,11/04/22 22:55,NA,NA,2115.54,NA,FALSE
618g54258h24h739g30925g8,loan_3837498,10/11/21 7:36,NA,NA,1131.5,NA,FALSE
61x10i19zy0583225i995zh5,loan_1247631,07/02/22 13:29,NA,NA,4014.27,NA,FALSE
616883063hi2i5h75yg9i86x,loan_1958127,26/11/21 13:58,NA,NA,7120.42,NA,FALSE
61i975g46418635zx0g90366,loan_7423564,18/02/22 11:04,NA,NA,4598.27,NA,FALSE
616g97i0i55hy32g30y989h3,loan_4950075,09/03/22 18:11,NA,NA,4295.32,NA,FALSE
615958yz22x91xz62002xi7h,loan_7844054,12/11/21 2:06,NA,NA,411.866,NA,FALSE
60hiy8h02h6y0xyi7h271325,loan_7471194,15/12/21 18:45,NA,NA,5953.15,NA,FALSE
61341024g00019y6g6h6577i,loan_4493102,17/01/22 16:46,NA,NA,741.68,NA,FALSE
62098x0xx30hh6x68iii71h7,loan_5930285,12/04/22 16:50,NA,NA,948.27,NA,FALSE
6189hg56g9y9x2488794x96y,loan_4379108,01/02/22 10:58,NA,NA,809.424,NA,FALSE
61743799yyyzxy6955985g83,loan_5693971,24/02/22 11:07,NA,NA,4707.8722,NA,FALSE
5h5zygx2459y7z5y7yzy660i,loan_7263021,06/01/22 12:03,NA,NA,2188.54,NA,FALSE
61904ggg1581yg3ig93zz924,loan_0687817,22/01/22 22:31,NA,NA,3101.77,NA,FALSE
618y33x7528089756gzixxg4,loan_9449895,13/12/21 12:50,NA,NA,2189.27,NA,FALSE
61927728y61x2x39zy02218h,loan_7397274,14/02/22 0:04,NA,NA,6240.04,NA,FALSE
60i776y51gx5713y0y2zx323,loan_9409444,25/04/22 23:09,NA,NA,2079.04,NA,FALSE
61z588i536xg7z283y9h1i90,loan_3330272,23/02/22 20:10,NA,NA,1277.5,NA,FALSE
61428y2i2g3h2x6xi17hgg04,loan_6353507,05/04/22 16:20,NA,NA,1861.5,NA,FALSE
618yz479xh6gg9878i4iii6y,loan_2852187,29/11/21 14:47,NA,NA,2057.432,NA,FALSE
61gzy15234izgzx46085y2x4,loan_0367227,25/12/21 16:15,NA,NA,5839.27,NA,FALSE
6209936zyyiz54y779z80x0x,loan_5295153,24/04/22 9:16,NA,NA,2241.83,NA,FALSE
60xi4305701y7xgyi3xx682x,loan_7642257,05/04/22 18:27,NA,NA,1822.08,NA,FALSE
61y15hy24475iii28ihz7g9z,loan_0753674,06/04/22 14:27,NA,NA,7211.67,NA,FALSE
61624x1i6h33x326y564808i,loan_0608107,22/12/21 21:23,NA,NA,1917.345,NA,FALSE
617g16i4i14y6458y8hh504y,loan_9422655,22/03/22 23:30,NA,NA,11679.27,NA,FALSE
618g95ix5z181gh1gy1hgzz1,loan_6291445,04/01/22 15:10,NA,NA,890.235,NA,FALSE
619izg2y88z94g24xx3h1532,loan_9305257,01/12/21 6:26,NA,NA,1643.96,NA,FALSE
619y2y9x18hz622674ig5i8i,loan_1214587,06/12/21 18:29,NA,NA,1145.37,NA,FALSE
61xg5535hg264hh6iyx9x4xy,loan_1976192,14/03/22 1:13,NA,NA,1021.27,NA,FALSE
61zyizx1ghygx7iy7hi8756h,loan_5775961,10/03/22 13:15,NA,NA,2042.54,NA,FALSE
61xg97x0297y897y2g0171yx,loan_9095534,29/03/22 4:52,NA,NA,1160.7,NA,FALSE
616g2y8i40zg7606y2x27z4i,loan_9659271,27/11/21 20:05,NA,NA,2025.385,NA,FALSE
5y7xh3z20172yi329x7573h5,loan_6672046,10/12/21 20:00,NA,NA,2865.907,NA,FALSE
61x0892g7537591x63ig6g3y,loan_2698113,17/01/22 11:32,NA,NA,1500.15,NA,FALSE
6129h6z35232iy4hiz278274,loan_3552274,28/02/22 18:36,NA,NA,851.18,NA,FALSE
61893z3z667g6441gh243i0x,loan_8582266,14/01/22 14:54,NA,NA,2555,NA,FALSE
617y4i16467120g22x170gg8,loan_8690172,12/12/21 21:37,NA,NA,483.0045,NA,FALSE
61z11y3x6x9x6i12g58iii82,loan_9117509,10/02/22 11:23,NA,NA,2044,NA,FALSE
61902ghh3i509472h3i112ih,loan_2613140,23/11/21 3:07,NA,NA,1830.84,NA,FALSE
624g5h10y92z67z6g6yyg7z4,loan_9235623,04/04/22 16:21,NA,NA,4306.27,NA,FALSE
616124i1687133i7680g041i,loan_7905312,21/12/21 11:42,NA,NA,782.56,NA,FALSE
6197z5gi752y7x96hy89085y,loan_6051077,15/02/22 23:52,NA,NA,6193.9113,NA,FALSE
61944370zh56zz972092zz33,loan_0191136,16/11/21 18:13,NA,NA,6496.27,NA,FALSE
622x4zy3y331i24287h1y21h,loan_9568802,13/03/22 23:38,NA,NA,1970.27,NA,FALSE
616yh875g98zh9h6x84495h3,loan_3199490,15/01/22 21:17,NA,NA,4876.4,NA,FALSE
618h837590726566y9i21237,loan_9447615,12/11/21 8:14,NA,NA,1276.77,NA,FALSE
6191y9x679h7197426h57z35,loan_4860359,17/11/21 23:49,NA,NA,3369.2347,NA,FALSE
619g7yz8860iiy791x14i342,loan_3444158,23/11/21 13:48,NA,NA,5400.54,NA,FALSE
60yz9i7355958gzhx0i42zi2,loan_4684546,16/04/22 15:42,4,16/04/22,730,NA,TRUE
5yh1g84x039i4iy057yih012,loan_0883411,30/11/21 22:16,NA,NA,1890.7,NA,FALSE
61y4xxx5x9i5xzy277200907,loan_7101667,23/12/21 16:50,NA,NA,6348.81,NA,FALSE
61846y0hy14z2x1gxh57770z,loan_3951608,18/11/21 23:28,NA,NA,1908.8259,NA,FALSE
6191529ig12gz64ziix406x8,loan_6506015,15/03/22 17:05,NA,NA,2010.4565,NA,FALSE
618z051gi0697hh7194z7i3i,loan_1979393,09/11/21 18:49,NA,NA,897.9,NA,FALSE
6191207705i4gg3yy3zg51g7,loan_5126823,30/11/21 14:17,NA,NA,641.67,NA,FALSE
619gy0xy52321585h41x0xi3,loan_6365093,04/12/21 0:19,NA,NA,721.97,NA,FALSE
619x715g6z2xh47h1iy4z30h,loan_8151413,24/11/21 20:23,NA,NA,5839.27,NA,FALSE
61902ghh3i509472h3i112ih,loan_4760624,13/11/21 22:55,NA,NA,1314,NA,FALSE
58yz054zhg3977y551z6z81h,loan_1261587,17/12/21 17:40,NA,NA,9487.81,NA,FALSE
61743799yyyzxy6955985g83,loan_5298202,11/02/22 9:31,NA,NA,7810.27,NA,FALSE
5730993z50x8786245gy2yx3,loan_9838239,17/12/21 21:47,NA,NA,3539.04,NA,FALSE
623415x61g713h53hy16z123,loan_2809910,30/03/22 13:29,NA,NA,7299.27,NA,FALSE
620z98gzi7100yx07ih5h23y,loan_6070198,14/02/22 12:00,NA,NA,1598.7,NA,FALSE
616g1hx25i3hy8z8757i4hg7,loan_9570442,16/11/21 22:48,NA,NA,595.68,NA,FALSE
60hiy8h02h6y0xyi7h271325,loan_0293003,24/02/22 11:50,NA,NA,3802.57,NA,FALSE
6196g70169xi4gx1z9z8x915,loan_6460248,28/11/21 9:56,NA,NA,1167.27,NA,FALSE
61h25h8y9zii3x03935996zz,loan_1520330,22/04/22 16:44,NA,NA,3501.81,NA,FALSE
61x1h0x8x4117hg122ih4i6i,loan_9134621,17/02/22 13:01,NA,NA,2096.56,NA,FALSE
566896124x1z934gz70026g4,loan_6031282,08/11/21 1:41,NA,NA,6952.52,NA,FALSE
616i30i8i05y5431i6h893hy,loan_8620052,14/01/22 11:20,NA,NA,530.71,NA,FALSE
6241117ih51y7zy10y38h82x,loan_0055063,27/03/22 22:20,NA,NA,619.77,NA,FALSE
619i7hg28645yy5g3y83g8ih,loan_0884153,23/04/22 15:05,NA,NA,7007.27,NA,FALSE
5h36iy39i8yz11hx47439g0h,loan_7327766,15/03/22 2:22,NA,NA,1093.54,NA,FALSE
61i436gh82ihx96yi444x386,loan_8176230,28/01/22 12:32,NA,NA,5620.27,NA,FALSE
61x1h0x8x4117hg122ih4i6i,loan_9967522,21/02/22 19:20,NA,NA,2057.87,NA,FALSE
62024hx5i38y1229359g0xz3,loan_6492999,26/02/22 14:14,NA,NA,2408.27,NA,FALSE
6191397ghz341095zg44445i,loan_4147343,09/04/22 2:01,NA,NA,1901.65,NA,FALSE
618xz4h21x61y47h0344iig1,loan_9538418,16/11/21 17:29,NA,NA,5620.27,NA,FALSE
61z1y00i0yxz2718z7830598,loan_0523728,26/11/21 23:38,NA,NA,5721.74,NA,FALSE
59604244gh2i79y95148ig2h,loan_5438374,02/04/22 23:23,NA,NA,2543.32,NA,FALSE
6182xz7x97222y36418g110g,loan_1002812,15/11/21 14:54,NA,NA,3939.08,NA,FALSE
5zyx23y1882243hg833g4iyx,loan_3961617,29/01/22 14:59,NA,NA,8539.54,NA,FALSE
61z12835878466hi225g4z77,loan_1338460,15/02/22 14:53,6,NA,930.75,NA,FALSE
6128230x4127hi6918z900yi,loan_0760110,18/11/21 12:51,NA,NA,4379.27,NA,FALSE
61981z5h8z698916x69ig696,loan_7132317,26/11/21 15:54,NA,NA,6553.94,NA,FALSE
6192x35h134i8480hzzx2y0z,loan_8824279,17/01/22 15:06,NA,NA,4269.04,NA,FALSE
617h4769g4893xhy453g1y74,loan_2933282,25/02/22 20:15,NA,NA,5766.27,NA,FALSE
60xi4305701y7xgyi3xx682x,loan_1298988,13/10/21 21:16,NA,NA,3755.85,NA,FALSE
618562g337565yx8y2i13h08,loan_9133845,01/12/21 12:12,NA,NA,5058.243,NA,FALSE
61z085g2hh8446980439y9y3,loan_3700035,06/04/22 23:10,NA,NA,10182.843,NA,FALSE
61981zi16x013z196g6981iz,loan_4103461,19/11/21 15:45,NA,NA,1239.54,NA,FALSE
61zx51573z4gizi9254yhxih,loan_7932169,25/04/22 15:42,NA,NA,5328.27,NA,FALSE
613zggg76y75xi602y529i3g,loan_9428784,16/11/21 17:41,NA,NA,2860.6875,NA,FALSE
6188gy0x96xhz18i2y2867h6,loan_2071024,11/11/21 1:37,NA,NA,5620.27,NA,FALSE
616xi74719ix6i9y0zi110h9,loan_4957254,26/04/22 0:27,NA,NA,2682.75,NA,FALSE
60g9z929x742ii34678h3550,loan_3074723,05/04/22 7:52,NA,NA,1714.77,NA,FALSE
5zx4z01i13gi3i7y317g1192,loan_7019050,04/12/21 13:12,NA,NA,2919.2627,NA,FALSE
61xg149xy6831537hzx39116,loan_9103016,04/04/22 14:04,NA,NA,1970.27,NA,FALSE
61i1i583xi1990x92h067797,loan_3890271,26/01/22 19:29,NA,NA,1078.94,NA,FALSE
618g0x03z42496529h00g7z3,loan_3421210,09/11/21 18:10,NA,NA,1149.75,NA,FALSE
5g8yzxgxi5xh2x906686470g,loan_4105493,24/03/22 2:55,NA,NA,778.2092,NA,FALSE
615x654h6g82hiz15x875h7i,loan_4578429,15/11/21 15:44,NA,NA,1649.9095,NA,FALSE
61zx6yy8152x4z5498yx1h2h,loan_7636460,02/03/22 8:10,NA,NA,975.645,NA,FALSE
61392z79i612gi385i5ix2gi,loan_6823633,20/02/22 7:42,NA,NA,1021.27,NA,FALSE
60232hz6h516y521533999g6,loan_7231295,26/11/21 19:00,8,26/11/21,5361.3755,31/03/22,TRUE
618y5ii9yhy77850y4y7i83i,loan_3929383,17/11/21 0:15,NA,NA,4480.74,NA,FALSE
619xi3y0ii1ih1hh9z411z22,loan_5994418,22/01/22 16:47,NA,NA,313.17,NA,FALSE
5h0gg9gg8yi7hhz8x82zy94x,loan_9529856,27/11/21 21:41,NA,NA,6788.27,NA,FALSE
6191360y001362h676370hx6,loan_8368908,30/11/21 18:10,NA,NA,5583.843,NA,FALSE
619gx81995hiyhh38096h1g8,loan_7502149,24/11/21 23:25,NA,NA,4070.48,NA,FALSE
616g1hx25i3hy8z8757i4hg7,loan_3584614,04/04/22 11:54,NA,NA,378.651,NA,FALSE
620ix902239992x3i557hi95,loan_4215857,18/02/22 12:54,NA,NA,648.24,NA,FALSE
61iy89292x46g5845i8g7287,loan_9695772,05/02/22 13:59,NA,NA,1020.175,NA,FALSE
61z09ii811h6g0482x3yzixy,loan_1155327,26/11/21 3:14,NA,NA,665.76,NA,FALSE
616gg953167044y76i3i7i9g,loan_5078009,13/11/21 22:00,NA,NA,6260.48,NA,FALSE
619x93z7ix82524g0z1g5161,loan_3891309,19/12/21 20:19,NA,NA,7153.27,NA,FALSE
61g25z1gz6i66yg84627169x,loan_6753455,16/03/22 12:01,NA,NA,1531.3575,NA,FALSE
61426yy11954yy7427z361i2,loan_9958184,03/03/22 9:06,NA,NA,524.87,NA,FALSE
616xi74719ix6i9y0zi110h9,loan_1497138,24/04/22 14:37,NA,NA,1547.6,NA,FALSE
618gghi6xzhh73035zi7z454,loan_6774432,03/04/22 6:33,NA,NA,5181.54,NA,FALSE
617362681x4x45z9i1197666,loan_9993300,14/12/21 8:44,NA,NA,5954.61,NA,FALSE
6182xz7x97222y36418g110g,loan_2580353,24/11/21 19:32,NA,NA,4513.59,NA,FALSE
5ghg30ihz013059i8152i836,loan_5261030,10/02/22 9:15,NA,NA,9854.27,NA,FALSE
617992yzy87hy2x5z46gi618,loan_5915722,19/01/22 23:34,NA,NA,1969.54,NA,FALSE
614y07110h664xi3098h1i1i,loan_6132805,06/10/21 12:29,NA,NA,10540.47,NA,FALSE
619gy0xy52321585h41x0xi3,loan_4076991,29/11/21 15:37,NA,NA,7063.4873,NA,FALSE
61660461gyy3g49028y2zy0g,loan_2399304,15/10/21 13:13,NA,NA,1638.12,NA,FALSE
61z6yxi48gi54x588yhg3531,loan_5577141,30/11/21 19:25,NA,NA,8919.87,NA,FALSE
5y7xh3z20172yi329x7573h5,loan_6310905,18/11/21 22:43,NA,NA,2955.77,NA,FALSE
61910y7z8iy3565hhh9358hh,loan_2252095,15/01/22 16:25,NA,NA,9124.27,NA,FALSE
60zh14g01gh6293356z03718,loan_3401692,11/11/21 0:45,NA,NA,731.752,NA,FALSE
61x20g84z306g085hi578h38,loan_6930903,19/01/22 19:34,NA,NA,782.56,NA,FALSE
61gyzi59x72yz9g1iz4xxh01,loan_1722083,15/04/22 20:03,NA,NA,2773.27,NA,FALSE
61x0g2090y48530y73hh73i2,loan_9456467,16/03/22 17:44,NA,NA,630.1944,NA,FALSE
618y23gyh551yz5g88y2h152,loan_8976627,25/01/22 13:29,NA,NA,6934.27,NA,FALSE
61i248xzgz87hy7i96y8i253,loan_8385451,04/04/22 20:36,NA,NA,508.81,NA,FALSE
6198194ihi3i7x91xg16i486,loan_2669038,20/11/21 13:11,NA,NA,7664.27,NA,FALSE
618y5y77h75i5g791g265h34,loan_7667539,14/11/21 14:43,NA,NA,1559.28,NA,FALSE
616iiy8x29556x25yxhg03g1,loan_6095910,16/11/21 18:21,NA,NA,6942.3,NA,FALSE
615i9g09z2x538xg3y1gg8g0,loan_8786633,18/11/21 16:57,NA,NA,8383.32,NA,FALSE
6142gzz3g04927hyghi93xzh,loan_2212611,16/01/22 9:25,NA,NA,824.17,NA,FALSE
625z8284z012yh1yxhi192g4,loan_2458990,18/04/22 2:29,NA,NA,7481.77,NA,FALSE
58xghx0y1243higg61xz3iix,loan_2453103,10/11/21 17:23,NA,NA,1473.87,NA,FALSE
61426yy11954yy7427z361i2,loan_2564392,08/12/21 19:05,NA,NA,2225.77,NA,FALSE
59480153zi2435x7g0z143g7,loan_7682046,06/12/21 15:16,NA,NA,445.1686,NA,FALSE
61xg97x0297y897y2g0171yx,loan_9353238,30/04/22 20:16,NA,NA,1460,NA,FALSE
615x654h6g82hiz15x875h7i,loan_8510975,08/11/21 19:55,NA,NA,1649.9095,NA,FALSE
6187185h3i9zzxh9gi9908gx,loan_1841872,30/03/22 13:53,NA,NA,1747.62,NA,FALSE
61660461gyy3g49028y2zy0g,loan_6962476,25/02/22 9:51,NA,NA,2188.54,NA,FALSE
61z9z2z0z19gg84g89647hy2,loan_6657757,04/12/21 23:46,NA,NA,4379.27,NA,FALSE
61h399zh893yy9xy2331xzxz,loan_0349804,25/02/22 12:05,NA,NA,982.6895,NA,FALSE
61771182465yxy1488z65848,loan_4949254,03/02/22 9:10,NA,NA,1470.512,NA,FALSE
61660461gyy3g49028y2zy0g,loan_0904185,21/11/21 23:39,NA,NA,6862.73,NA,FALSE
5y05yhy6ygx930gzi7hx7g79,loan_0825914,14/10/21 11:25,NA,NA,561.443,NA,FALSE
61893z3z667g6441gh243i0x,loan_5127783,31/03/22 21:46,NA,NA,7007.27,NA,FALSE
615i4x14hzih1g2h17xx1zi9,loan_6243911,13/02/22 1:33,NA,NA,2555,NA,FALSE
61941085929805030g7yh739,loan_4054433,16/11/21 20:34,NA,NA,843.88,NA,FALSE
61896z859y83yyyi31z76h8g,loan_2288868,10/11/21 19:04,NA,NA,1129.018,NA,FALSE
5gyxgz0074hygiih0732z3hy,loan_3431056,19/01/22 23:54,NA,NA,1212.822,NA,FALSE
618y5i0i07y78hy44zx0g15z,loan_3479076,13/04/22 18:54,NA,NA,6348.08,NA,FALSE
61g9086210i2gxx123365x92,loan_5884220,21/12/21 14:37,NA,NA,1633.0976,NA,FALSE
6154h777g7iiyy23323y3h3g,loan_6112527,08/03/22 18:37,NA,NA,5240.67,NA,FALSE
61g42hz739zz0h009h530143,loan_3283027,13/04/22 22:31,NA,NA,2093.932,NA,FALSE
614h265ihi32691h69x6z76h,loan_1194184,16/03/22 20:25,NA,NA,1340.28,NA,FALSE
616878hg4711z32x4g79541h,loan_7398637,24/11/21 17:42,8,24/11/21,5219.0255,NA,TRUE
618y0xhz54yz976i496hhyzh,loan_7345611,01/02/22 18:12,NA,NA,7664.27,NA,FALSE
5h9iyx3hx73ihhgx297z0h39,loan_0429097,22/11/21 18:21,NA,NA,5410.03,NA,FALSE
61giii7x1hg581042z567196,loan_3079953,20/12/21 0:25,NA,NA,2748.4573,NA,FALSE
533z822x0756z11h840059g0,loan_7204577,16/11/21 13:40,NA,NA,5393.97,NA,FALSE
61910y7z8iy3565hhh9358hh,loan_3735368,16/11/21 10:13,NA,NA,1817.335,NA,FALSE
618y9hh9h1190x090537g957,loan_5302923,29/11/21 11:12,NA,NA,4777.2295,NA,FALSE
61zzz3922x17h1z21586h349,loan_4960003,13/01/22 23:00,NA,NA,10682.82,NA,FALSE
566896124x1z934gz70026g4,loan_6734926,08/11/21 0:40,NA,NA,6952.52,NA,FALSE
614ghz5yx2366yxx759h162i,loan_2695835,13/02/22 12:28,NA,NA,2444.77,NA,FALSE
618y445hhi34y4484g753971,loan_7756602,11/11/21 12:35,NA,NA,2568.87,NA,FALSE
61706h92g9784y851667gy77,loan_5582005,01/04/22 0:23,NA,NA,1398.5705,NA,FALSE
58yz054zhg3977y551z6z81h,loan_2142935,02/01/22 16:58,NA,NA,8758.54,NA,FALSE
61x331gxx1y017757hzx7y19,loan_1443412,15/01/22 14:42,NA,NA,1897.9635,NA,FALSE
61409yy65g9x6430y403x048,loan_8248802,06/12/21 22:34,NA,NA,5547.27,NA,FALSE
604146i9ih04x9177ihx1igi,loan_5959813,09/03/22 11:56,NA,NA,3539.04,NA,FALSE
61z93i4gg4107729gg2z02h0,loan_3838317,27/03/22 19:00,NA,NA,8759.27,NA,FALSE
6191652x9x5g0zy7yi4269g7,loan_9275625,19/04/22 13:59,NA,NA,5109.27,NA,FALSE
61945x4693gh89211z467y17,loan_1848048,03/04/22 13:53,NA,NA,1968.08,NA,FALSE
58xghx0y1243higg61xz3iix,loan_0966753,10/11/21 16:47,NA,NA,9927.27,NA,FALSE
620hy1i4y71g0xi78zx898hg,loan_8340840,16/02/22 22:07,NA,NA,523.41,NA,FALSE
61933z4455iy9522i11yx4z2,loan_0259269,24/11/21 9:53,NA,NA,6422.54,NA,FALSE
61i45giy5g8z02xxiz739085,loan_3558202,21/03/22 10:16,NA,NA,1246.84,NA,FALSE
61954425962y1y69i9922732,loan_8783398,20/02/22 13:10,NA,NA,1200.85,NA,FALSE
616hy91587z1h504h3g002g7,loan_0313574,13/11/21 22:59,NA,NA,596.41,NA,FALSE
619xi3y0ii1ih1hh9z411z22,loan_0377396,18/01/22 22:26,NA,NA,386.17,NA,FALSE
615i4x14hzih1g2h17xx1zi9,loan_7462762,02/02/22 20:45,NA,NA,2117,NA,FALSE
61gx257834473i1494578x1y,loan_3853700,07/03/22 15:16,NA,NA,1021.27,NA,FALSE
6176hzz36yx33764hi193ii5,loan_4639004,05/04/22 13:26,NA,NA,2849.92,NA,FALSE
61904069iixg451i55xi5ggg,loan_6619249,13/11/21 17:03,NA,NA,824.17,NA,FALSE
619198yzx78551071y9i419y,loan_6719042,14/11/21 17:16,NA,NA,8028.5473,NA,FALSE
620zzx5z8635z429y3g28x28,loan_4504392,14/02/22 13:32,6,14/02/22,1106.68,NA,TRUE
619x715g6z2xh47h1iy4z30h,loan_8181771,19/04/22 18:09,NA,NA,800.08,NA,FALSE
626y6g9812679gi5h3y69181,loan_5178036,29/04/22 17:50,NA,NA,3131.7,NA,FALSE
61z426077h1g03h2y0gigh82,loan_5485145,29/11/21 15:51,NA,NA,9925.08,NA,FALSE
61gzy15234izgzx46085y2x4,loan_5831739,08/04/22 19:38,NA,NA,9489.27,NA,FALSE
619674gi8h2191640h0678hi,loan_9072824,23/11/21 14:08,NA,NA,6496.27,NA,FALSE
61i975g46418635zx0g90366,loan_9274972,17/02/22 23:24,NA,NA,4598.27,NA,FALSE
618ix64z932igyxx4252y81y,loan_4947715,03/12/21 10:58,NA,NA,1004.3705,NA,FALSE
62521h5yxg24h47y66368555,loan_4774793,22/04/22 17:45,NA,NA,407.34,NA,FALSE
60zh14g01gh6293356z03718,loan_0960948,11/11/21 1:09,NA,NA,1484.528,NA,FALSE
5z7i1588i576061x198ig566,loan_4934742,09/04/22 19:40,NA,NA,2766.7,NA,FALSE
619x5x6711hy94ygx8zx5hi9,loan_5286377,27/04/22 10:25,NA,NA,3284.27,NA,FALSE
623z2h78ix6h0y6yh3i6yg0y,loan_5859275,30/03/22 1:05,NA,NA,838.04,NA,FALSE
624y8gi6y2z5i9822xg203hz,loan_7302362,05/04/22 13:41,NA,NA,1998.9444,NA,FALSE
62452h1h8hh4hgg418z19i7i,loan_0154748,05/04/22 21:16,NA,NA,3503.416,NA,FALSE
61xg97x0297y897y2g0171yx,loan_3590299,28/03/22 17:23,NA,NA,1175.3,NA,FALSE
5y0i10x30723x8h951zhx6x6,loan_1515513,21/03/22 22:03,NA,NA,5474.27,NA,FALSE
619674gi8h2191640h0678hi,loan_4093409,11/01/22 22:03,NA,NA,612.47,NA,FALSE
618z051gi0697hh7194z7i3i,loan_7878385,08/11/21 23:33,NA,NA,4891,NA,FALSE
60x84z2xx3hiyzx4i8h722x4,loan_4990349,02/12/21 10:13,NA,NA,1304.9407,NA,FALSE
617g16i4i14y6458y8hh504y,loan_5170344,22/02/22 2:23,NA,NA,7554.77,NA,FALSE
618zi0ix186i9iih96y763x2,loan_9544394,06/12/21 22:17,NA,NA,587.65,NA,FALSE
619x715g6z2xh47h1iy4z30h,loan_1470538,24/11/21 11:07,NA,NA,5839.27,NA,FALSE
624i5hy6hh2i623i7592821i,loan_6187967,07/04/22 16:55,NA,NA,3430.27,NA,FALSE
58yz054zhg3977y551z6z81h,loan_0063118,09/12/21 19:06,NA,NA,9489.27,NA,FALSE
617345614y9882i56g438507,loan_7454998,18/03/22 20:02,NA,NA,6861.27,NA,FALSE
62016342z587zi8z8548h608,loan_6813072,23/03/22 22:06,NA,NA,13139.27,NA,FALSE
6193xgg5868y2914xxz26208,loan_3783556,28/04/22 11:00,NA,NA,1309.62,NA,FALSE
6169x85370xyi886ghhg7597,loan_3605545,27/01/22 10:36,NA,NA,1715.5,NA,FALSE
61409yy65g9x6430y403x048,loan_1329483,29/01/22 11:36,NA,NA,8028.54,NA,FALSE
617g4888761zhggy2yh537z0,loan_7938533,28/02/22 6:59,NA,NA,4807.78,NA,FALSE
61x10i19zy0583225i995zh5,loan_2438274,10/02/22 22:23,NA,NA,2297.31,NA,FALSE
61x2228gx6z223h2i8301207,loan_1160473,01/03/22 11:39,NA,NA,11460.27,NA,FALSE
579628846421845i296z0g61,loan_6655693,26/11/21 14:22,NA,NA,5893.29,NA,FALSE
61z422yhg290ii7zzig47gg6,loan_7921269,28/11/21 18:57,8,28/11/21,998.494,NA,TRUE
618h831y086gzix6x75h91hx,loan_8306393,29/01/22 10:07,6,29/01/22,1674.62,29/04/22,TRUE
5g30xg98x82iy08g35hz8224,loan_0284899,01/04/22 22:22,8,01/04/22,5109.27,NA,TRUE
618x034zh4h378z04hi15h78,loan_1090440,12/11/21 7:56,6,NA,5112.7375,NA,FALSE
60x25980h5gz65x683x93x95,loan_9717038,28/02/22 17:31,6,28/02/22,8921.6512,NA,TRUE
61i4169gz54x52133g7hx76g,loan_4159703,28/01/22 10:15,6,28/01/22,1309.62,30/04/22,TRUE
6190916z2z781y2hz0x40gh4,loan_9114150,14/12/21 6:01,4,14/12/21,2011.7267,08/02/22,TRUE
62531yi38546248614x3706z,loan_4879081,10/04/22 13:19,6,10/04/22,1349.04,NA,TRUE
5g352937z1i4097i4iiy9g38,loan_8147904,30/01/22 22:13,6,30/01/22,3817.1262,NA,TRUE
61928ghz1zx17546h7i7yg1x,loan_8708661,15/11/21 11:04,8,15/11/21,3629.4505,17/11/21,TRUE
6217xixh96y48xy58ii86i0i,loan_5010538,24/02/22 14:59,4,24/02/22,481.07,NA,TRUE
